date,high,low,open,close,volume,adj_close
2017-06-09,38.79750061035156,36.505001068115234,38.79750061035156,37.244998931884766,259530800.0,35.57332229614258
2017-06-12,36.522499084472656,35.627498626708984,36.435001373291016,36.35499954223633,289229200.0,34.7232780456543
2017-06-13,36.86249923706055,36.287498474121094,36.790000915527344,36.647499084472656,136661600.0,35.00264358520508
2017-06-14,36.875,35.959999084472656,36.875,36.290000915527344,126124800.0,34.66119384765625
2017-06-15,36.119998931884766,35.5525016784668,35.83000183105469,36.0724983215332,128661600.0,34.453453063964844
2017-06-16,36.125,35.54999923706055,35.94499969482422,35.567501068115234,201444400.0,33.97111892700195
2017-06-19,36.685001373291016,35.915000915527344,35.915000915527344,36.584999084472656,130165600.0,34.94295120239258
2017-06-20,36.717498779296875,36.23500061035156,36.717498779296875,36.252498626708984,99600400.0,34.62537384033203
2017-06-21,36.51750183105469,36.15250015258789,36.380001068115234,36.467498779296875,85063200.0,34.830726623535156
2017-06-22,36.67499923706055,36.279998779296875,36.442501068115234,36.407501220703125,76425200.0,34.7734260559082
2017-06-23,36.790000915527344,36.27750015258789,36.282501220703125,36.56999969482422,141757600.0,34.92862319946289
2017-06-26,37.06999969482422,36.345001220703125,36.79249954223633,36.45500183105469,102769600.0,34.81878662109375
2017-06-27,36.540000915527344,35.904998779296875,36.252498626708984,35.932498931884766,99047600.0,34.319732666015625
2017-06-28,36.52750015258789,35.790000915527344,36.122501373291016,36.45750045776367,88329600.0,34.82117462158203
2017-06-29,36.282501220703125,35.56999969482422,36.1775016784668,35.91999816894531,125997600.0,34.30780029296875
2017-06-30,36.2400016784668,35.94499969482422,36.11249923706055,36.005001068115234,92096400.0,34.38898468017578
2017-07-03,36.32500076293945,35.775001525878906,36.220001220703125,35.875,57111200.0,34.26482009887695
2017-07-05,36.1974983215332,35.68000030517578,35.92250061035156,36.022499084472656,86278400.0,34.40569305419922
2017-07-06,35.875,35.602500915527344,35.755001068115234,35.682498931884766,96515200.0,34.080963134765625
2017-07-07,36.1875,35.724998474121094,35.724998474121094,36.04499816894531,76806800.0,34.427188873291016
2017-07-10,36.48749923706055,35.842498779296875,36.02750015258789,36.26499938964844,84362400.0,34.63731384277344
2017-07-11,36.462501525878906,36.095001220703125,36.182498931884766,36.38249969482422,79127200.0,34.749542236328125
2017-07-12,36.54499816894531,36.20500183105469,36.467498779296875,36.435001373291016,99538000.0,34.7996826171875
2017-07-13,37.122501373291016,36.36000061035156,36.375,36.942501068115234,100797600.0,35.28440856933594
2017-07-14,37.33250045776367,36.83250045776367,36.99250030517578,37.2599983215332,80528400.0,35.58765411376953
2017-07-17,37.724998474121094,37.14250183105469,37.20500183105469,37.38999938964844,95174000.0,35.71181869506836
2017-07-18,37.532501220703125,37.16749954223633,37.29999923706055,37.52000045776367,71475200.0,35.83598709106445
2017-07-19,37.85499954223633,37.48749923706055,37.619998931884766,37.755001068115234,83692000.0,36.060447692871094
2017-07-20,37.935001373291016,37.54750061035156,37.875,37.584999084472656,68974800.0,35.898067474365234
2017-07-21,37.61000061035156,37.220001220703125,37.497501373291016,37.567501068115234,105010400.0,35.881351470947266
2017-07-24,38.11000061035156,37.474998474121094,37.64500045776367,38.022499084472656,85972800.0,36.31593322753906
2017-07-25,38.459999084472656,37.95000076293945,37.95000076293945,38.185001373291016,75415600.0,36.47113800048828
2017-07-26,38.48249816894531,38.26499938964844,38.337501525878906,38.3650016784668,63124000.0,36.64306640625
2017-07-27,38.497501373291016,36.82500076293945,38.4375,37.63999938964844,129905200.0,35.95059585571289
2017-07-28,37.557498931884766,37.29750061035156,37.47249984741211,37.375,68854800.0,35.69749450683594
2017-07-31,37.58250045776367,37.032501220703125,37.474998474121094,37.182498931884766,79383600.0,35.51362991333008
2017-08-01,37.55500030517578,37.102500915527344,37.275001525878906,37.51250076293945,141474400.0,35.828819274902344
2017-08-02,39.9375,39.040000915527344,39.81999969482422,39.28499984741211,279747200.0,37.52177047729492
2017-08-03,39.3025016784668,38.755001068115234,39.26250076293945,38.89250183105469,108389200.0,37.14688491821289
2017-08-04,39.349998474121094,38.92250061035156,39.01750183105469,39.09749984741211,82239600.0,37.34268569946289
2017-08-07,39.72999954223633,39.16749954223633,39.26499938964844,39.70249938964844,87481200.0,37.9205322265625
2017-08-08,40.45750045776367,39.567501068115234,39.650001525878906,40.02000045776367,144823600.0,38.223777770996094
2017-08-09,40.317501068115234,39.77750015258789,39.814998626708984,40.26499938964844,104526000.0,38.45777893066406
2017-08-10,40.0,38.657501220703125,39.974998474121094,38.83000183105469,163217200.0,37.23283767700195
2017-08-11,39.64250183105469,39.01750183105469,39.150001525878906,39.369998931884766,105028400.0,37.75061798095703
2017-08-14,40.0525016784668,39.6875,39.83000183105469,39.962501525878906,88490800.0,38.318748474121094
2017-08-15,40.54999923706055,40.03499984741211,40.165000915527344,40.400001525878906,117862000.0,38.73825454711914
2017-08-16,40.627498626708984,40.037498474121094,40.48500061035156,40.23749923706055,110686400.0,38.582435607910156
2017-08-17,40.1775016784668,39.459999084472656,40.130001068115234,39.46500015258789,111762400.0,37.841712951660156
2017-08-18,39.875,39.18000030517578,39.46500015258789,39.375,109712400.0,37.75541305541992
2017-08-21,39.47249984741211,38.77750015258789,39.375,39.3025016784668,105474000.0,37.68589782714844
2017-08-22,40.0,39.505001068115234,39.557498931884766,39.94499969482422,86418400.0,38.301963806152344
2017-08-23,40.11750030517578,39.720001220703125,39.76750183105469,39.994998931884766,77596400.0,38.34991455078125
2017-08-24,40.185001373291016,39.63750076293945,40.10749816894531,39.817501068115234,79275600.0,38.179710388183594
2017-08-25,40.13999938964844,39.817501068115234,39.912498474121094,39.96500015258789,101920400.0,38.321136474609375
2017-08-28,40.5,39.98249816894531,40.03499984741211,40.36750030517578,103864000.0,38.70709991455078
2017-08-29,40.779998779296875,40.0,40.025001525878906,40.727500915527344,118067600.0,39.052284240722656
2017-08-30,40.97249984741211,40.65250015258789,40.95000076293945,40.837501525878906,109078400.0,39.15776062011719
2017-08-31,41.130001068115234,40.869998931884766,40.90999984741211,41.0,107140400.0,39.313568115234375
2017-09-01,41.23500061035156,40.907501220703125,41.20000076293945,41.01250076293945,66364400.0,39.325557708740234
2017-09-05,41.0625,40.13999938964844,40.9375,40.52000045776367,117874000.0,38.85331726074219
2017-09-06,40.747501373291016,40.130001068115234,40.6775016784668,40.477500915527344,86606800.0,38.812557220458984
2017-09-07,40.560001373291016,40.09000015258789,40.522499084472656,40.314998626708984,87714000.0,38.65675354003906
2017-09-08,40.287498474121094,39.63249969482422,40.21500015258789,39.657501220703125,114446000.0,38.026302337646484
2017-09-11,40.51250076293945,39.97249984741211,40.125,40.375,126323200.0,38.71427917480469
2017-09-12,40.9900016784668,39.692501068115234,40.65250015258789,40.21500015258789,286856000.0,38.56086730957031
2017-09-13,39.9900016784668,39.477500915527344,39.967498779296875,39.912498474121094,179629600.0,38.27080154418945
2017-09-14,39.849998474121094,39.522499084472656,39.747501373291016,39.56999969482422,95042800.0,37.94239044189453
2017-09-15,40.24250030517578,39.5,39.61750030517578,39.970001220703125,196458400.0,38.32593536376953
2017-09-18,40.125,39.5,40.02750015258789,39.66749954223633,113077600.0,38.035884857177734
2017-09-19,39.942501068115234,39.61000061035156,39.877498626708984,39.682498931884766,83242400.0,38.050262451171875
2017-09-20,39.564998626708984,38.45750045776367,39.474998474121094,39.01750183105469,211805600.0,37.412628173828125
2017-09-21,38.95000076293945,38.1875,38.95000076293945,38.34749984741211,150046800.0,36.77016830444336
2017-09-22,38.067501068115234,37.63999938964844,37.8849983215332,37.97249984741211,186581600.0,36.41060256958008
2017-09-25,37.95750045776367,37.290000915527344,37.497501373291016,37.63750076293945,177549200.0,36.089378356933594
2017-09-26,38.47999954223633,37.92250061035156,37.94499969482422,38.28499984741211,146640000.0,36.71024703979492
2017-09-27,38.68000030517578,38.3849983215332,38.45000076293945,38.557498931884766,102016800.0,36.97153091430664
2017-09-28,38.56999969482422,38.17499923706055,38.47249984741211,38.31999969482422,88022000.0,36.743804931640625
2017-09-29,38.532501220703125,38.0,38.3025016784668,38.529998779296875,105199200.0,36.945167541503906
2017-10-02,38.61249923706055,38.18000030517578,38.564998626708984,38.45249938964844,74795200.0,36.87086486816406
2017-10-03,38.772499084472656,38.477500915527344,38.502498626708984,38.619998931884766,64921200.0,37.031463623046875
2017-10-04,38.46500015258789,38.1150016784668,38.407501220703125,38.369998931884766,80655200.0,36.791751861572266
2017-10-05,38.86000061035156,38.51250076293945,38.54499816894531,38.84749984741211,85135200.0,37.249610900878906
2017-10-06,38.872501373291016,38.63999938964844,38.74250030517578,38.82500076293945,69630400.0,37.22803497314453
2017-10-09,39.182498931884766,38.872501373291016,38.95249938964844,38.959999084472656,65051600.0,37.35748291015625
2017-10-10,39.5,38.775001525878906,39.01499938964844,38.974998474121094,62468000.0,37.371864318847656
2017-10-11,39.244998931884766,38.9375,38.99250030517578,39.13750076293945,67622400.0,37.52768325805664
2017-10-12,39.342498779296875,38.932498931884766,39.087501525878906,39.0,64500400.0,37.39583969116211
2017-10-13,39.31999969482422,39.102500915527344,39.182498931884766,39.247501373291016,65576800.0,37.63315963745117
2017-10-16,40.0,39.412498474121094,39.474998474121094,39.970001220703125,96486000.0,38.32593536376953
2017-10-17,40.217498779296875,39.807498931884766,39.94499969482422,40.11750030517578,75989200.0,38.46737289428711
2017-10-18,40.1775016784668,39.900001525878906,40.10499954223633,39.939998626708984,65496800.0,38.29718017578125
2017-10-19,39.27000045776367,38.755001068115234,39.1875,38.994998931884766,170336800.0,37.39104461669922
2017-10-20,39.4375,38.9900016784668,39.15250015258789,39.0625,95896400.0,37.45577621459961
2017-10-23,39.42250061035156,38.875,39.22249984741211,39.04249954223633,87937200.0,37.43659591674805
2017-10-24,39.35499954223633,39.04999923706055,39.0724983215332,39.275001525878906,71028800.0,37.65953063964844
2017-10-25,39.38750076293945,38.817501068115234,39.227500915527344,39.102500915527344,84828400.0,37.49412155151367
2017-10-26,39.45750045776367,39.19499969482422,39.307498931884766,39.352500915527344,68002000.0,37.73384094238281
2017-10-27,40.900001525878906,39.67499923706055,39.8224983215332,40.76250076293945,177816800.0,39.085838317871094
2017-10-30,42.01750183105469,40.93000030517578,40.97249984741211,41.68000030517578,178803200.0,39.96560287475586
2017-10-31,42.412498474121094,41.73500061035156,41.974998474121094,42.2599983215332,144187200.0,40.52174758911133
2017-11-01,42.48500061035156,41.40250015258789,42.467498779296875,41.72249984741211,134551200.0,40.0063591003418
2017-11-02,42.125,41.31999969482422,41.650001525878906,42.02750015258789,165573600.0,40.29881286621094
2017-11-03,43.564998626708984,42.779998779296875,43.5,43.125,237594400.0,41.35116958618164
2017-11-06,43.747501373291016,42.93000030517578,43.092498779296875,43.5625,140105200.0,41.77067565917969
2017-11-07,43.8125,43.400001525878906,43.477500915527344,43.70249938964844,97446000.0,41.904911041259766
2017-11-08,44.060001373291016,43.58250045776367,43.665000915527344,44.060001373291016,97638000.0,42.247711181640625
2017-11-09,44.025001525878906,43.28499984741211,43.77750015258789,43.970001220703125,117930400.0,42.16141128540039
2017-11-10,43.845001220703125,43.567501068115234,43.77750015258789,43.66749954223633,100582000.0,42.02186584472656
2017-11-13,43.625,43.349998474121094,43.375,43.49250030517578,67928400.0,41.85346984863281
2017-11-14,43.369998931884766,42.79499816894531,43.2599983215332,42.834999084472656,99130000.0,41.22074508666992
2017-11-15,42.58000183105469,42.095001220703125,42.49250030517578,42.27000045776367,116632400.0,40.677040100097656
2017-11-16,42.967498779296875,42.57500076293945,42.79499816894531,42.775001525878906,94550000.0,41.16300582885742
2017-11-17,42.84749984741211,42.40999984741211,42.7599983215332,42.537498474121094,87598000.0,40.93445587158203
2017-11-20,42.63999938964844,42.38999938964844,42.5724983215332,42.494998931884766,65049600.0,40.8935546875
2017-11-21,43.42499923706055,42.69499969482422,42.69499969482422,43.28499984741211,100525200.0,41.65378952026367
2017-11-22,43.75,43.26250076293945,43.34000015258789,43.7400016784668,102355600.0,42.091644287109375
2017-11-24,43.875,43.662498474121094,43.775001525878906,43.74250030517578,56106800.0,42.094051361083984
2017-11-27,43.77000045776367,43.334999084472656,43.76250076293945,43.522499084472656,82867200.0,41.8823356628418
2017-11-28,43.717498779296875,42.96500015258789,43.57500076293945,43.26750183105469,105715200.0,41.6369514465332
2017-11-29,43.22999954223633,41.790000915527344,43.157501220703125,42.369998931884766,166665600.0,40.77327346801758
2017-11-30,43.03499984741211,42.11000061035156,42.60749816894531,42.962501525878906,166108800.0,41.343441009521484
2017-12-01,42.91749954223633,42.125,42.48749923706055,42.76250076293945,159037200.0,41.15098571777344
2017-12-04,43.154998779296875,42.407501220703125,43.119998931884766,42.45000076293945,130169600.0,40.85025405883789
2017-12-05,42.880001068115234,42.099998474121094,42.26499938964844,42.40999984741211,109400800.0,40.811763763427734
2017-12-06,42.54999923706055,41.6150016784668,41.875,42.252498626708984,114240000.0,40.66019821166992
2017-12-07,42.61000061035156,42.227500915527344,42.25749969482422,42.33000183105469,102693200.0,40.73478317260742
2017-12-08,42.75,42.20500183105469,42.622501373291016,42.342498779296875,93420800.0,40.74680709838867
2017-12-11,43.22249984741211,42.1974983215332,42.29999923706055,43.16749954223633,141095200.0,41.54071807861328
2017-12-12,43.09749984741211,42.8650016784668,43.037498474121094,42.92499923706055,77636800.0,41.307350158691406
2017-12-13,43.3849983215332,43.0,43.125,43.067501068115234,95273600.0,41.44448471069336
2017-12-14,43.282501220703125,42.912498474121094,43.099998474121094,43.05500030517578,81906000.0,41.432456970214844
2017-12-15,43.54249954223633,43.1150016784668,43.407501220703125,43.49250030517578,160677200.0,41.85346984863281
2017-12-18,44.29999923706055,43.71500015258789,43.720001220703125,44.10499954223633,117684400.0,42.4428825378418
2017-12-19,43.84749984741211,43.522499084472656,43.75749969482422,43.6349983215332,109745600.0,41.9906005859375
2017-12-20,43.85499954223633,43.3125,43.717498779296875,43.587501525878906,93902400.0,41.944889068603516
2017-12-21,44.005001068115234,43.525001525878906,43.54249954223633,43.752498626708984,83799600.0,42.103675842285156
2017-12-22,43.85499954223633,43.625,43.66999816894531,43.752498626708984,65397600.0,42.103675842285156
2017-12-26,42.86750030517578,42.41999816894531,42.70000076293945,42.64250183105469,132742000.0,41.03550720214844
2017-12-27,42.69499969482422,42.4275016784668,42.525001525878906,42.650001525878906,85992800.0,41.042720794677734
2017-12-28,42.962501525878906,42.619998931884766,42.75,42.77000045776367,65920800.0,41.1581916809082
2017-12-29,42.647499084472656,42.30500030517578,42.630001068115234,42.307498931884766,103999600.0,40.71312713623047
2018-01-02,43.07500076293945,42.314998626708984,42.540000915527344,43.064998626708984,102223600.0,41.442081451416016
2018-01-03,43.63750076293945,42.9900016784668,43.13249969482422,43.057498931884766,118071600.0,41.43486404418945
2018-01-04,43.36750030517578,43.02000045776367,43.1349983215332,43.25749969482422,89738400.0,41.627323150634766
2018-01-05,43.842498779296875,43.26250076293945,43.36000061035156,43.75,94640000.0,42.101261138916016
2018-01-08,43.90250015258789,43.48249816894531,43.587501525878906,43.587501525878906,82271200.0,41.944889068603516
2018-01-09,43.76499938964844,43.352500915527344,43.63750076293945,43.58250045776367,86336000.0,41.9400749206543
2018-01-10,43.57500076293945,43.25,43.290000915527344,43.5724983215332,95839600.0,41.930458068847656
2018-01-11,43.872501373291016,43.622501373291016,43.647499084472656,43.81999969482422,74670800.0,42.16862106323242
2018-01-12,44.34000015258789,43.912498474121094,44.04499816894531,44.272499084472656,101672400.0,42.60407638549805
2018-01-16,44.84749984741211,44.03499984741211,44.474998474121094,44.04750061035156,118263600.0,42.38755416870117
2018-01-17,44.8125,43.76750183105469,44.037498474121094,44.775001525878906,137547200.0,43.087642669677734
2018-01-18,45.025001525878906,44.5625,44.842498779296875,44.814998626708984,124773600.0,43.126129150390625
2018-01-19,44.89500045776367,44.352500915527344,44.65250015258789,44.6150016784668,129700400.0,42.93367385864258
2018-01-22,44.44499969482422,44.150001525878906,44.32500076293945,44.25,108434400.0,42.582420349121094
2018-01-23,44.86000061035156,44.20500183105469,44.32500076293945,44.2599983215332,130756400.0,42.59204864501953
2018-01-24,44.32500076293945,43.29999923706055,44.3125,43.55500030517578,204420400.0,41.913612365722656
2018-01-25,43.73749923706055,42.63249969482422,43.627498626708984,42.77750015258789,166116000.0,41.1654167175293
2018-01-26,43.0,42.51499938964844,43.0,42.877498626708984,156572000.0,41.26163864135742
